parentSKU,SKU,name,slug,description,class,price,salePrice,taxonomies.productType,featuredImage,thumbnail,images,stockQuantity,totalSales,taxonomies.disc-type,attributes.color,attributes.plastic,attributes.rimColor,netWeight,taxonomies.brand,attributes.fade,attributes.glide,attributes.inboundsId,attributes.speed,attributes.turn
RINGER,RINGER_PROD_1751,"Ringer - Color: blue, Plastic: pro-d, Scaled Weight: 175-1g",product-793-variation-4,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17511.png,https://hyzershop.com/wp-content/uploads/discraft-ringer-prod-17511-150x150.png,,1,,,Blue,Pro-D,,175.1g,Discraft,,,,,
,CYCLONE,Cyclone,discraft-cyclone,"<strong>Manufacturer's Description:</strong> A legendary driver that players come back for again and again. In the mid-90s, the CycloneŠÜ¢ ruled the tee, and ushered in the era of golf drivers made from high-tech engineered polymers. It's easy to control whether you're going straight, hyzer or anhyzer. A disc golf standard.",Variable,8.00-11.00,8.00-11.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17221.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17221-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17581.png|https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17221.png|https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-17331.png|https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-16901.png,4,0,Fairway Drivers,Orange|Purple|Red|Yellow,Pro-D|X,,169.0g|172.2g|173.3g|175.8g,Discraft,2,4,4415042,7,-1
CYCLONE,CYCLONE_PROD_1690,"Cyclone - Color: red, Plastic: pro-d, Scaled Weight: 169-0g",product-804-variation,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-16901.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-16901-150x150.png,,1,,,Red,Pro-D,,169.0g,Discraft,,,,,
CYCLONE,CYCLONE_PROD_1733,"Cyclone - Color: orange, Plastic: pro-d, Scaled Weight: 173-3g",product-804-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-17331.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-prod-17331-150x150.png,,1,,,Orange,Pro-D,,173.3g,Discraft,,,,,
CYCLONE,CYCLONE_X_1722,"Cyclone - Color: yellow, Plastic: x, Scaled Weight: 172-2g",product-804-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17221.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17221-150x150.png,,1,,,Yellow,X,,172.2g,Discraft,,,,,
CYCLONE,CYCLONE_X_1758,"Cyclone - Color: purple, Plastic: x, Scaled Weight: 175-8g",product-804-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17581.png,https://hyzershop.com/wp-content/uploads/discraft-cyclone-softx-17581-150x150.png,,1,,,Purple,X,,175.8g,Discraft,,,,,
,MAGNET,Magnet,discraft-magnet,"<strong>Manufacturer's Description: </strong>The MagnetŠÜ¢ is our flagship putter, and is used by thousands of seasoned disc golfers. Not too hard, not too soft... it goes in and stays in. This disc is excellent in the wind and makes a superb short range driver and approach disc.
The Soft Magnet is specially engineered for players who love the Magnet but prefer a softer putter that grabs the chains. It's more tacky than floppy, with good grip for consistent release every time. A superb short range driver and approach disc too.",Variable,8,8,Discs,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod-16901.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod-16901-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod2-17401.png|https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17481.png|https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17321.png|https://hyzershop.com/wp-content/uploads/discraft-magnet-prod-16901.png,4,0,Putters,Blue|Hot Pink|Light Blue|Peach,Pro-D|Pro-D (Soft),,169.0g|173.2g|174.0g|174.8g,Discraft,2,3,9389862,2,-1
MAGNET,MAGNET_SOFTPROD_1748,"Magnet - Color: blue, Plastic: pro-d-soft, Scaled Weight: 174-8g",product-814-variation,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17481.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17481-150x150.png,,1,,,Blue,Pro-D (Soft),,174.8g,Discraft,,,,,
MAGNET,MAGNET_SOFTPROD_1732,"Magnet - Color: peach, Plastic: pro-d-soft, Scaled Weight: 173-2g",product-814-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17321.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-softprod-17321-150x150.png,,1,,,Peach,Pro-D (Soft),,173.2g,Discraft,,,,,
MAGNET,MAGNET_PROD_1740,"Magnet - Color: light-blue, Plastic: pro-d, Scaled Weight: 174-0g",product-814-variation-3,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod2-17401.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod2-17401-150x150.png,,1,,,Light Blue,Pro-D,,174.0g,Discraft,,,,,
MAGNET,MAGNET_PROD_1690,"Magnet - Color: hot-pink, Plastic: pro-d, Scaled Weight: 169-0g",product-814-variation-4,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod-16901.png,https://hyzershop.com/wp-content/uploads/discraft-magnet-prod-16901-150x150.png,,1,,,Hot Pink,Pro-D,,169.0g,Discraft,,,,,
,HAWK,Hawk,discraft-hawk,"<strong>Manufacturer's Description: </strong>The HawkŠÜ¢ is an excellent all-purpose midrange driver and is especially handy on tight fairways. A straight flier out of the box, it's a perfect first choice for new players.",Variable,8,8,Discs,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17791.png,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17791-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17241.png|https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17791.png,2,0,Mid-Ranges,Orange|Yellow,Pro-D,,172.4g|177.9g,Discraft,2,5,8285049,4,-2
HAWK,HAWK_PROD_1779,"Hawk - Color: orange, Plastic: pro-d, Scaled Weight: 177-9g",product-823-variation,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17791.png,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17791-150x150.png,,1,,,Orange,Pro-D,,177.9g,Discraft,,,,,
HAWK,HAWK_PROD_1724,"Hawk - Color: yellow, Plastic: pro-d, Scaled Weight: 172-4g",product-823-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17241.png,https://hyzershop.com/wp-content/uploads/discraft-hawk-prod-17241-150x150.png,,1,,,Yellow,Pro-D,,172.4g,Discraft,,,,,
,FOCUS,Focus,discraft-focus,"<strong>Manufacturer's Description: </strong>The 2009 Ace Race prototype is now the Focus. With just a hint of overstability, Focus makes a great general putter, and will cut through moderate headwinds on short approaches. Soft version offers a popular grippier option.",Variable,8.00-11.00,8.00-11.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17101.png,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17101-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-focus-prod-16841.png|https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17471.png|https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17101.png|https://hyzershop.com/wp-content/uploads/discraft-focus-prod-17531.png,4,0,Putters,Blue|Neon Orange|White|Yellow,Pro-D|X (Soft),,168.4g|171.0g|174.7g|175.3g,Discraft,2,3,6155774,2,-1
FOCUS,FOCUS_PROD_1684,"Focus - Color: yellow, Plastic: pro-d, Scaled Weight: 168-4g",product-828-variation,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-focus-prod-16841.png,https://hyzershop.com/wp-content/uploads/discraft-focus-prod-16841-150x150.png,,1,,,Yellow,Pro-D,,168.4g,Discraft,,,,,
FOCUS,FOCUS_PROD_1753,"Focus - Color: white, Plastic: pro-d, Scaled Weight: 175-3g",product-828-variation-2,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-focus-prod-17531.png,https://hyzershop.com/wp-content/uploads/discraft-focus-prod-17531-150x150.png,,1,,,White,Pro-D,,175.3g,Discraft,,,,,
FOCUS,FOCUS_SOFTX_1710,"Focus - Color: neon-orange, Plastic: x-soft, Scaled Weight: 171-0g",product-828-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17101.png,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17101-150x150.png,,1,,,Neon Orange,X (Soft),,171.0g,Discraft,,,,,
FOCUS,FOCUS_SOFTX_1747,"Focus - Color: blue, Plastic: x-soft, Scaled Weight: 174-7g",product-828-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17471.png,https://hyzershop.com/wp-content/uploads/discraft-focus-softx-17471-150x150.png,,1,,,Blue,X (Soft),,174.7g,Discraft,,,,,
,COMET,Comet,discraft-comet,"<strong>Manufacturer's Description: </strong>If you own only one disc, this is it. The legendary Comet is a super accurate, straight flying approach disc. Holds whatever line you throw it on. The Comet was crucial to Ron Russell's Pro Worlds victory, and has been called the best golf disc ever.",Variable,11.00-17.00,11.00-17.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17461.png,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17461-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17331.png|https://hyzershop.com/wp-content/uploads/discraft-comet-z-17621.png|https://hyzershop.com/wp-content/uploads/discraft-comet-z-17341.png|https://hyzershop.com/wp-content/uploads/discraft-comet-x-17551.png|https://hyzershop.com/wp-content/uploads/discraft-comet-x-17501.png|https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17571.png|https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17331.png|https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17521.png|https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17601.png|https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17461.png,10,0,Mid-Ranges,Dark Pink|Hot Pink|Light Blue|Light Orange|Neon Yellow|Pink|White,Big Z|ESP|Glo Z|X|Z,,173.3g|173.4g|174.6g|175.0g|175.2g|175.5g|175.7g|176.0g|176.2g,Discraft,1,5,9711069,4,-1
COMET,COMET_Z_1762,"Comet - Color: dark-pink, Plastic: z, Scaled Weight: 176-2g",product-837-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-z-17621.png,https://hyzershop.com/wp-content/uploads/discraft-comet-z-17621-150x150.png,,1,,,Dark Pink,Z,,176.2g,Discraft,,,,,
COMET,COMET_Z_1734,"Comet - Color: pink, Plastic: z, Scaled Weight: 173-4g",product-837-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-z-17341.png,https://hyzershop.com/wp-content/uploads/discraft-comet-z-17341-150x150.png,,1,,,Pink,Z,,173.4g,Discraft,,,,,
COMET,COMET_X_1755,"Comet - Color: hot-pink, Plastic: x, Scaled Weight: 175-5g",product-837-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-x-17551.png,https://hyzershop.com/wp-content/uploads/discraft-comet-x-17551-150x150.png,,1,,,Hot Pink,X,,175.5g,Discraft,,,,,
COMET,COMET_X_1750,"Comet - Color: light-orange, Plastic: x, Scaled Weight: 175-0g",product-837-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-x-17501.png,https://hyzershop.com/wp-content/uploads/discraft-comet-x-17501-150x150.png,,1,,,Light Orange,X,,175.0g,Discraft,,,,,
COMET,COMET_GLOZ_1757,"Comet - Color: white, Plastic: glo-z, Scaled Weight: 175-7g",product-837-variation-5,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17571.png,https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17571-150x150.png,,1,,,White,Glo Z,,175.7g,Discraft,,,,,
COMET,COMET_GLOZ_1733,"Comet - Color: white, Plastic: glo-z, Scaled Weight: 173-3g",product-837-variation-6,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17331.png,https://hyzershop.com/wp-content/uploads/discraft-comet-gloz-17331-150x150.png,,1,,,White,Glo Z,,173.3g,Discraft,,,,,
COMET,COMET_ESP_1760,"Comet - Color: white, Plastic: esp, Scaled Weight: 176-0g",product-837-variation-7,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17601.png,https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17601-150x150.png,,1,,,White,ESP,,176.0g,Discraft,,,,,
COMET,COMET_ESP_1752,"Comet - Color: light-blue, Plastic: esp, Scaled Weight: 175-2g",product-837-variation-8,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17521.png,https://hyzershop.com/wp-content/uploads/discraft-comet-esp-17521-150x150.png,,1,,,Light Blue,ESP,,175.2g,Discraft,,,,,
COMET,COMET_BIGZ_1733,"Comet - Color: light-orange, Plastic: big-z, Scaled Weight: 173-3g",product-837-variation-9,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17331.png,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17331-150x150.png,,1,,,Light Orange,Big Z,,173.3g,Discraft,,,,,
COMET,COMET_BIGZ_1746,"Comet - Color: neon-yellow, Plastic: big-z, Scaled Weight: 174-6g",product-837-variation-10,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17461.png,https://hyzershop.com/wp-content/uploads/discraft-comet-bigz-17461-150x150.png,,1,,,Neon Yellow,Big Z,,174.6g,Discraft,,,,,
,METEOR,Meteor,discraft-meteor,"<strong>Manufacturer's Description: </strong>The Meteor delivers steady, controlled turnovers with a lot of glide... even at slower speeds. Or release it at a seven o'clock angle for a nice smooth hyzer.",Variable,14.00-17.00,14.00-17.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17751.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17751-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-16961.png|https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17751.png|https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17311.png|https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17691.png|https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17191.png|https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-17581.png,6,0,Mid-Ranges,Green|Light Blue|Pink|Red|White,ESP|Glo Z|Z,,169.6g|171.9g|173.1g|175.8g|176.9g|177.5g,Discraft,1,5,4699597,4,-3
METEOR,METEOR_ESP_1696,"Meteor - Color: red, Plastic: esp, Scaled Weight: 169-6g",product-859-variation,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-16961.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-16961-150x150.png,,1,,,Red,ESP,,169.6g,Discraft,,,,,
METEOR,METEOR_ESP_1758,"Meteor - Color: green, Plastic: esp, Scaled Weight: 175-8g",product-859-variation-2,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-17581.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-esp-17581-150x150.png,,1,,,Green,ESP,,175.8g,Discraft,,,,,
METEOR,METEOR_GLOZ_1719,"Meteor - Color: white, Plastic: glo-z, Scaled Weight: 171-9g",product-859-variation-3,,Variation,17,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17191.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17191-150x150.png,,1,,,White,Glo Z,,171.9g,Discraft,,,,,
METEOR,METEOR_GLOZ_1769,"Meteor - Color: white, Plastic: glo-z, Scaled Weight: 176-9g",product-859-variation-4,,Variation,,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17691.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-gloz-17691-150x150.png,,1,,,White,Glo Z,,176.9g,Discraft,,,,,
METEOR,METEOR_Z_1731,"Meteor - Color: pink, Plastic: z, Scaled Weight: 173-1g",product-859-variation-5,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17311.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17311-150x150.png,,1,,,Pink,Z,,173.1g,Discraft,,,,,
METEOR,METEOR_Z_1775,"Meteor - Color: light-blue, Plastic: z, Scaled Weight: 177-5g",product-859-variation-6,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17751.png,https://hyzershop.com/wp-content/uploads/discraft-meteor-z-17751-150x150.png,,1,,,Light Blue,Z,,177.5g,Discraft,,,,,
,ZONE,Zone,discraft-zone,"<strong>Manufacturer's Description: </strong>Advanced players love the overstable, low-profiled Zone putter. Will hold the line without flipping on long approaches, and delivers predictable putts even in windy conditions.",Variable,8.00-15.00,8.00-15.00,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17371.png,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17371-150x150.png,https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17241.png|https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17371.png|https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17331.png|https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17411.png|https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17131.png|https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17311.png|https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17091.png|https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17401.png,8,0,Putters,Dark Yellow|Light Blue|Neon Yellow|Red|Yellow,ESP|Pro-D|X (Soft)|Z FLX,,170.9g|171.3g|172.4g|173.1g|173.3g|173.7g|174.0g|174.1g,Discraft,3,3,4859501,3,0
ZONE,ZONE_ZFLX_1737,"Zone - Color: neon-yellow, Plastic: z-flx, Scaled Weight: 173-7g",product-872-variation,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17371.png,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17371-150x150.png,,1,,,Neon Yellow,Z FLX,,173.7g,Discraft,,,,,
ZONE,ZONE_ZFLX_1733,"Zone - Color: neon-yellow, Plastic: z-flx, Scaled Weight: 173-3g",product-872-variation-2,,Variation,14,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17331.png,https://hyzershop.com/wp-content/uploads/discraft-zone-zflx-17331-150x150.png,,1,,,Neon Yellow,Z FLX,,173.3g,Discraft,,,,,
ZONE,ZONE_SOFTX_1741,"Zone - Color: yellow, Plastic: x-soft, Scaled Weight: 174-1g",product-872-variation-3,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17411.png,https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17411-150x150.png,,1,,,Yellow,X (Soft),,174.1g,Discraft,,,,,
ZONE,ZONE_SOFTX_1713,"Zone - Color: red, Plastic: x-soft, Scaled Weight: 171-3g",product-872-variation-4,,Variation,11,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17131.png,https://hyzershop.com/wp-content/uploads/discraft-zone-softx-17131-150x150.png,,1,,,Red,X (Soft),,171.3g,Discraft,,,,,
ZONE,ZONE_PROD_1731,"Zone - Color: light-blue, Plastic: pro-d, Scaled Weight: 173-1g",product-872-variation-5,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17311.png,https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17311-150x150.png,,1,,,Light Blue,Pro-D,,173.1g,Discraft,,,,,
ZONE,ZONE_PROD_1709,"Zone - Color: yellow, Plastic: pro-d, Scaled Weight: 170-9g",product-872-variation-6,,Variation,8,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17091.png,https://hyzershop.com/wp-content/uploads/discraft-zone-prod-17091-150x150.png,,1,,,Yellow,Pro-D,,170.9g,Discraft,,,,,
ZONE,ZONE_ESP_1740,"Zone - Color: dark-yellow, Plastic: esp, Scaled Weight: 174-0g",product-872-variation-7,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17401.png,https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17401-150x150.png,,1,,,Dark Yellow,ESP,,174.0g,Discraft,,,,,
ZONE,ZONE_ESP_1724,"Zone - Color: light-blue, Plastic: esp, Scaled Weight: 172-4g",product-872-variation-8,,Variation,15,,Discs,https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17241.png,https://hyzershop.com/wp-content/uploads/discraft-zone-esp-17241-150x150.png,,1,,,Light Blue,ESP,,172.4g,Discraft,,,,,
